t,u,y
4.38000000,3.08407497,462.85714722
4.40000000,3.08407497,462.85714722
4.42000000,3.08407497,456.42858887
4.44000000,3.08407497,462.85714722
4.46000000,3.08407497,456.42858887
4.48000000,3.08407497,462.85714722
4.50000000,3.08407497,456.42858887
4.52000000,3.08407497,462.85714722
4.54000000,3.08407497,456.42858887
4.56000000,3.08407497,462.85714722
4.58000000,3.08407497,462.85714722
4.60000000,3.08407497,456.42858887
4.62000000,3.08407497,462.85714722
4.64000000,3.08407497,456.42858887
4.66000000,3.08407497,462.85714722
4.68000000,3.08407497,456.42858887
4.70000000,3.08407497,462.85714722
4.72000000,3.08407497,456.42858887
4.74000000,3.08407497,462.85714722
4.76000000,3.08407497,462.85714722
4.78000000,3.08407497,456.42858887
4.80000000,3.08407497,462.85714722
4.82000000,3.08407497,456.42858887
4.84000000,3.08407497,462.85714722
4.86000000,3.08407497,462.85714722
4.88000000,3.08407497,456.42858887
4.90000000,3.08407497,462.85714722
4.92000000,3.08407497,456.42858887
4.94000000,3.08407497,462.85714722
4.96000000,3.08407497,456.42858887
4.98000000,3.08407497,462.85714722
5.00000000,3.08407497,456.42858887
5.02000000,3.08407497,462.85714722
5.04000000,3.08407497,462.85714722
5.06000000,3.08407497,456.42858887
5.08000000,3.08407497,462.85714722
5.10000000,3.08407497,456.42858887
5.12000000,3.08407497,462.85714722
5.14000000,3.08407497,456.42858887
5.16000000,3.08407497,462.85714722
5.18000000,3.08407497,456.42858887
5.20000000,3.08407497,462.85714722
5.22000000,3.08407497,462.85714722
5.24000000,3.08407497,456.42858887
5.26000000,3.08407497,462.85714722
5.28000000,3.08407497,456.42858887
5.30000000,3.08407497,462.85714722
5.32000000,3.08407497,456.42858887
5.34000000,3.08407497,462.85714722
5.36000000,3.08407497,456.42858887
5.38000000,3.08407497,462.85714722
5.40000000,3.08407497,462.85714722
5.42000000,3.08407497,456.42858887
5.44000000,3.08407497,462.85714722
5.46000000,3.08407497,456.42858887
5.48000000,3.08407497,462.85714722
5.50000000,3.08407497,456.42858887
5.52000000,3.08407497,462.85714722
5.54000000,3.08407497,456.42858887
5.56000000,3.08407497,462.85714722
5.58000000,3.08407497,462.85714722
5.60000000,3.08407497,456.42858887
5.62000000,3.08407497,462.85714722
5.64000000,3.08407497,456.42858887
5.66000000,3.08407497,462.85714722
5.68000000,3.08407497,462.85714722
5.70000000,3.08407497,456.42858887
5.72000000,3.08407497,456.42858887
5.74000000,3.08407497,456.42858887
5.76000000,3.08407497,462.85714722
5.78000000,3.08407497,456.42858887
5.80000000,3.08407497,462.85714722
5.82000000,3.08407497,456.42858887
5.84000000,3.08407497,462.85714722
5.86000000,3.08407497,462.85714722
5.88000000,3.08407497,456.42858887
5.90000000,3.08407497,462.85714722
5.92000000,3.08407497,456.42858887
5.94000000,3.08407497,462.85714722
5.96000000,3.08407497,456.42858887
5.98000000,3.08407497,462.85714722
6.00000000,3.08407497,456.42858887
6.02000000,3.08407497,456.42858887
