t,u,y
1.46000000,0.60622090,353.57144165
1.48000000,0.60622090,347.14288330
1.50000000,0.60622090,347.14288330
1.52000000,0.60622090,347.14288330
1.54000000,0.60622090,347.14288330
1.56000000,0.60622090,347.14288330
1.58000000,0.60622090,353.57144165
1.60000000,0.60622090,347.14288330
1.62000000,0.60622090,347.14288330
1.64000000,0.60622090,347.14288330
1.66000000,0.60622090,347.14288330
1.68000000,0.60622090,347.14288330
1.70000000,0.60622090,347.14288330
1.72000000,0.60622090,347.14288330
1.74000000,0.60622090,353.57144165
1.76000000,0.60622090,347.14288330
1.78000000,0.60622090,347.14288330
1.80000000,0.60622090,347.14288330
1.82000000,0.60622090,353.57144165
1.84000000,0.60622090,347.14288330
1.86000000,0.60622090,347.14288330
1.88000000,0.60622090,347.14288330
1.90000000,0.60622090,347.14288330
1.92000000,0.60622090,347.14288330
1.94000000,0.60622090,353.57144165
1.96000000,0.60622090,347.14288330
1.98000000,0.60622090,347.14288330
2.00000000,0.60622090,347.14288330
2.02000000,0.60622090,347.14288330
2.04000000,0.60622090,353.57144165
2.06000000,0.60622090,347.14288330
2.08000000,0.60622090,347.14288330
2.10000000,0.60622090,347.14288330
2.12000000,0.60622090,347.14288330
2.14000000,0.60622090,347.14288330
2.16000000,0.60622090,353.57144165
2.18000000,0.60622090,347.14288330
2.20000000,0.60622090,347.14288330
2.22000000,0.60622090,347.14288330
2.24000000,0.60622090,347.14288330
2.26000000,0.60622090,353.57144165
2.28000000,0.60622090,347.14288330
2.30000000,0.60622090,347.14288330
2.32000000,0.60622090,347.14288330
2.34000000,0.60622090,347.14288330
2.36000000,0.60622090,353.57144165
2.38000000,0.60622090,347.14288330
2.40000000,0.60622090,347.14288330
2.42000000,0.60622090,353.57144165
2.44000000,0.60622090,347.14288330
2.46000000,0.60622090,347.14288330
2.48000000,0.60622090,347.14288330
2.50000000,0.60622090,347.14288330
2.52000000,0.60622090,353.57144165
2.54000000,0.60622090,347.14288330
2.56000000,0.60622090,347.14288330
2.58000000,0.60622090,347.14288330
2.60000000,0.60622090,353.57144165
2.62000000,0.60622090,347.14288330
2.64000000,0.60622090,347.14288330
2.66000000,0.60622090,347.14288330
2.68000000,0.60622090,347.14288330
2.70000000,0.60622090,353.57144165
2.72000000,0.60622090,347.14288330
2.74000000,0.60622090,347.14288330
2.76000000,0.60622090,347.14288330
2.78000000,0.60622090,353.57144165
2.80000000,0.60622090,347.14288330
2.82000000,0.60622090,347.14288330
2.84000000,0.60622090,347.14288330
2.86000000,0.60622090,347.14288330
2.88000000,0.60622090,347.14288330
2.90000000,0.60622090,347.14288330
2.92000000,0.60622090,353.57144165
2.94000000,0.60622090,347.14288330
2.96000000,0.60622090,347.14288330
2.98000000,0.60622090,347.14288330
3.00000000,0.81889224,347.14288330
3.02000000,0.81889224,353.57144165
3.04000000,0.81889224,360.00003052
3.06000000,0.81889224,366.42858887
3.08000000,0.81889224,379.28573608
3.10000000,0.81889224,385.71432495
3.12000000,0.81889224,385.71432495
3.14000000,0.81889224,398.57144165
3.16000000,0.81889224,405.00003052
3.18000000,0.81889224,405.00003052
3.20000000,0.81889224,417.85717773
3.22000000,0.81889224,417.85717773
3.24000000,0.81889224,417.85717773
3.26000000,0.81889224,424.28576660
3.28000000,0.81889224,424.28576660
3.30000000,0.81889224,430.71432495
3.32000000,0.81889224,430.71432495
3.34000000,0.81889224,430.71432495
3.36000000,0.81889224,437.14291382
3.38000000,0.81889224,437.14291382
3.40000000,0.81889224,437.14291382
3.42000000,0.81889224,443.57147217
3.44000000,0.81889224,443.57147217
3.46000000,0.81889224,437.14291382
3.48000000,0.81889224,443.57147217
3.50000000,0.81889224,443.57147217
3.52000000,0.81889224,450.00006104
3.54000000,0.81889224,443.57147217
3.56000000,0.81889224,443.57147217
3.58000000,0.81889224,450.00006104
3.60000000,0.81889224,443.57147217
3.62000000,0.81889224,450.00006104
3.64000000,0.81889224,450.00006104
3.66000000,0.81889224,443.57147217
3.68000000,0.81889224,450.00006104
3.70000000,0.81889224,450.00006104
3.72000000,0.81889224,450.00006104
3.74000000,0.81889224,450.00006104
3.76000000,0.81889224,450.00006104
3.78000000,0.81889224,450.00006104
3.80000000,0.81889224,450.00006104
3.82000000,0.81889224,450.00006104
3.84000000,0.81889224,450.00006104
3.86000000,0.81889224,450.00006104
3.88000000,0.81889224,456.42858887
3.90000000,0.81889224,450.00006104
3.92000000,0.81889224,450.00006104
3.94000000,0.81889224,450.00006104
3.96000000,0.81889224,450.00006104
3.98000000,0.81889224,450.00006104
4.00000000,0.81889224,456.42858887
4.02000000,0.81889224,450.00006104
4.04000000,0.81889224,450.00006104
4.06000000,0.81889224,450.00006104
4.08000000,0.81889224,450.00006104
4.10000000,0.81889224,456.42858887
4.12000000,0.81889224,450.00006104
4.14000000,0.81889224,450.00006104
4.16000000,0.81889224,456.42858887
4.18000000,0.81889224,450.00006104
4.20000000,0.81889224,450.00006104
4.22000000,0.81889224,456.42858887
4.24000000,0.81889224,450.00006104
4.26000000,0.81889224,456.42858887
4.28000000,0.81889224,450.00006104
4.30000000,0.81889224,450.00006104
4.32000000,0.81889224,456.42858887
4.34000000,0.81889224,450.00006104
4.36000000,0.81889224,456.42858887
4.38000000,0.81889224,450.00006104
4.40000000,0.81889224,450.00006104
4.42000000,0.81889224,456.42858887
4.44000000,0.81889224,450.00006104
4.46000000,0.81889224,456.42858887
4.48000000,0.81889224,450.00006104
4.50000000,0.81889224,450.00006104
4.52000000,0.81889224,456.42858887
4.54000000,0.81889224,450.00006104
4.56000000,0.81889224,456.42858887
4.58000000,0.81889224,450.00006104
4.60000000,0.81889224,450.00006104
4.62000000,0.81889224,456.42858887
4.64000000,0.81889224,450.00006104
4.66000000,0.81889224,456.42858887
4.68000000,0.81889224,450.00006104
4.70000000,0.81889224,450.00006104
4.72000000,0.81889224,456.42858887
4.74000000,0.81889224,450.00006104
4.76000000,0.81889224,450.00006104
4.78000000,0.81889224,450.00006104
4.80000000,0.81889224,450.00006104
4.82000000,0.81889224,456.42858887
4.84000000,0.81889224,450.00006104
4.86000000,0.81889224,450.00006104
4.88000000,0.81889224,456.42858887
4.90000000,0.81889224,450.00006104
4.92000000,0.81889224,456.42858887
4.94000000,0.81889224,450.00006104
4.96000000,0.81889224,456.42858887
4.98000000,0.81889224,450.00006104
5.00000000,0.81889224,450.00006104
5.02000000,0.81889224,456.42858887
5.04000000,0.81889224,450.00006104
5.06000000,0.81889224,456.42858887
5.08000000,0.81889224,450.00006104
5.10000000,0.81889224,450.00006104
5.12000000,0.81889224,456.42858887
5.14000000,0.81889224,450.00006104
5.16000000,0.81889224,456.42858887
5.18000000,0.81889224,450.00006104
5.20000000,0.81889224,450.00006104
5.22000000,0.81889224,456.42858887
5.24000000,0.81889224,450.00006104
5.26000000,0.81889224,456.42858887
5.28000000,0.81889224,450.00006104
5.30000000,0.81889224,450.00006104
5.32000000,0.81889224,456.42858887
5.34000000,0.81889224,450.00006104
5.36000000,0.81889224,450.00006104
5.38000000,0.81889224,450.00006104
5.40000000,0.81889224,450.00006104
5.42000000,0.81889224,450.00006104
5.44000000,0.81889224,456.42858887
5.46000000,0.81889224,450.00006104
5.48000000,0.81889224,456.42858887
5.50000000,0.81889224,450.00006104
5.52000000,0.81889224,450.00006104
5.54000000,0.81889224,450.00006104
5.56000000,0.81889224,456.42858887
5.58000000,0.81889224,450.00006104
5.60000000,0.81889224,456.42858887
5.62000000,0.81889224,450.00006104
5.64000000,0.81889224,450.00006104
5.66000000,0.81889224,456.42858887
5.68000000,0.81889224,450.00006104
5.70000000,0.81889224,456.42858887
5.72000000,0.81889224,450.00006104
5.74000000,0.81889224,456.42858887
5.76000000,0.81889224,450.00006104
5.78000000,0.81889224,456.42858887
5.80000000,0.81889224,450.00006104
5.82000000,0.81889224,450.00006104
5.84000000,0.81889224,456.42858887
5.86000000,0.81889224,450.00006104
5.88000000,0.81889224,456.42858887
5.90000000,0.81889224,450.00006104
5.92000000,0.81889224,450.00006104
5.94000000,0.81889224,456.42858887
5.96000000,0.81889224,450.00006104
5.98000000,0.81889224,456.42858887
6.00000000,0.81889224,450.00006104
6.02000000,0.81889224,456.42858887
