t,r,y,u
0.98000000,0.00000000,0.00000000,0.00000000
1.00000000,360.00000000,0.00000000,0.00000000
1.02000000,360.00000000,0.00000000,0.00000000
1.04000000,360.00000000,6.42857170,0.46309888
1.06000000,360.00000000,32.14286041,0.88706255
1.08000000,360.00000000,96.42858124,1.18535101
1.10000000,360.00000000,154.28572083,1.21574962
1.12000000,360.00000000,212.14288330,1.20258725
1.14000000,360.00000000,257.14288330,1.11499822
1.16000000,360.00000000,289.28573608,1.03125298
1.18000000,360.00000000,321.42858887,0.96789092
1.20000000,360.00000000,334.28573608,0.86318064
1.22000000,360.00000000,347.14288330,0.83452797
1.24000000,360.00000000,360.00003052,0.78933597
1.26000000,360.00000000,366.42858887,0.72760457
1.28000000,360.00000000,372.85717773,0.68846947
1.30000000,360.00000000,366.42858887,0.64106458
1.32000000,360.00000000,372.85717773,0.66366059
1.34000000,360.00000000,372.85717773,0.61625570
1.36000000,360.00000000,366.42858887,0.59971637
1.38000000,360.00000000,366.42858887,0.62231237
1.40000000,360.00000000,372.85717773,0.61404282
1.42000000,360.00000000,366.42858887,0.56663793
1.44000000,360.00000000,360.00003052,0.58923393
1.46000000,360.00000000,360.00003052,0.62009948
1.48000000,360.00000000,360.00003052,0.62009948
1.50000000,360.00000000,360.00003052,0.62009948
1.52000000,360.00000000,360.00003052,0.62009948
1.54000000,360.00000000,353.57144165,0.62009948
1.56000000,360.00000000,360.00003052,0.65923482
1.58000000,360.00000000,360.00003052,0.62836903
1.60000000,360.00000000,360.00003052,0.62836903
1.62000000,360.00000000,360.00003052,0.62836903
1.64000000,360.00000000,360.00003052,0.62836903
1.66000000,360.00000000,360.00003052,0.62836903
1.68000000,360.00000000,360.00003052,0.62836903
1.70000000,360.00000000,360.00003052,0.62836903
1.72000000,360.00000000,360.00003052,0.62836903
1.74000000,360.00000000,360.00003052,0.62836903
1.76000000,360.00000000,360.00003052,0.62836903
1.78000000,360.00000000,360.00003052,0.62836903
1.80000000,360.00000000,360.00003052,0.62836903
1.82000000,360.00000000,360.00003052,0.62836903
1.84000000,360.00000000,360.00003052,0.62836903
1.86000000,360.00000000,360.00003052,0.62836903
1.88000000,360.00000000,360.00003052,0.62836903
1.90000000,360.00000000,360.00003052,0.62836903
1.92000000,360.00000000,360.00003052,0.62836903
1.94000000,360.00000000,360.00003052,0.62836903
1.96000000,360.00000000,360.00003052,0.62836903
1.98000000,360.00000000,360.00003052,0.62836903
2.00000000,360.00000000,360.00003052,0.62836903
2.02000000,360.00000000,360.00003052,0.62836903
2.04000000,360.00000000,360.00003052,0.62836903
2.06000000,360.00000000,360.00003052,0.62836903
2.08000000,360.00000000,360.00003052,0.62836903
2.10000000,360.00000000,360.00003052,0.62836903
2.12000000,360.00000000,360.00003052,0.62836903
2.14000000,360.00000000,360.00003052,0.62836903
2.16000000,360.00000000,360.00003052,0.62836903
2.18000000,360.00000000,360.00003052,0.62836903
2.20000000,360.00000000,360.00003052,0.62836903
2.22000000,360.00000000,360.00003052,0.62836903
2.24000000,360.00000000,360.00003052,0.62836903
2.26000000,360.00000000,360.00003052,0.62836903
2.28000000,360.00000000,360.00003052,0.62836903
2.30000000,360.00000000,360.00003052,0.62836903
2.32000000,360.00000000,360.00003052,0.62836903
2.34000000,360.00000000,360.00003052,0.62836903
2.36000000,360.00000000,360.00003052,0.62836903
2.38000000,360.00000000,360.00003052,0.62836903
2.40000000,360.00000000,360.00003052,0.62836903
2.42000000,360.00000000,360.00003052,0.62836903
2.44000000,360.00000000,360.00003052,0.62836903
2.46000000,360.00000000,360.00003052,0.62836903
2.48000000,360.00000000,360.00003052,0.62836903
2.50000000,360.00000000,360.00003052,0.62836903
2.52000000,360.00000000,360.00003052,0.62836903
2.54000000,360.00000000,360.00003052,0.62836903
2.56000000,360.00000000,360.00003052,0.62836903
2.58000000,360.00000000,360.00003052,0.62836903
2.60000000,360.00000000,360.00003052,0.62836903
2.62000000,360.00000000,360.00003052,0.62836903
2.64000000,360.00000000,360.00003052,0.62836903
2.66000000,360.00000000,360.00003052,0.62836903
2.68000000,360.00000000,360.00003052,0.62836903
2.70000000,360.00000000,360.00003052,0.62836903
2.72000000,360.00000000,360.00003052,0.62836903
2.74000000,360.00000000,360.00003052,0.62836903
2.76000000,360.00000000,360.00003052,0.62836903
2.78000000,360.00000000,360.00003052,0.62836903
2.80000000,360.00000000,360.00003052,0.62836903
2.82000000,360.00000000,360.00003052,0.62836903
2.84000000,360.00000000,360.00003052,0.62836903
2.86000000,360.00000000,360.00003052,0.62836903
2.88000000,360.00000000,360.00003052,0.62836903
2.90000000,360.00000000,360.00003052,0.62836903
2.92000000,360.00000000,360.00003052,0.62836903
2.94000000,360.00000000,360.00003052,0.62836903
2.96000000,360.00000000,360.00003052,0.62836903
2.98000000,360.00000000,360.00003052,0.62836903
3.00000000,360.00000000,360.00003052,0.62836903
3.02000000,360.00000000,360.00003052,0.62836903
3.04000000,360.00000000,360.00003052,0.62836903
3.06000000,360.00000000,360.00003052,0.62836903
3.08000000,360.00000000,360.00003052,0.62836903
3.10000000,360.00000000,360.00003052,0.62836903
3.12000000,360.00000000,360.00003052,0.62836903
3.14000000,360.00000000,360.00003052,0.62836903
3.16000000,360.00000000,360.00003052,0.62836903
3.18000000,360.00000000,360.00003052,0.62836903
3.20000000,360.00000000,360.00003052,0.62836903
3.22000000,360.00000000,360.00003052,0.62836903
3.24000000,360.00000000,360.00003052,0.62836903
3.26000000,360.00000000,360.00003052,0.62836903
3.28000000,360.00000000,360.00003052,0.62836903
3.30000000,360.00000000,360.00003052,0.62836903
3.32000000,360.00000000,360.00003052,0.62836903
3.34000000,360.00000000,360.00003052,0.62836903
3.36000000,360.00000000,360.00003052,0.62836903
3.38000000,360.00000000,360.00003052,0.62836903
3.40000000,360.00000000,360.00003052,0.62836903
3.42000000,360.00000000,360.00003052,0.62836903
3.44000000,360.00000000,360.00003052,0.62836903
3.46000000,360.00000000,360.00003052,0.62836903
3.48000000,360.00000000,360.00003052,0.62836903
3.50000000,360.00000000,360.00003052,0.62836903
3.52000000,360.00000000,360.00003052,0.62836903
3.54000000,360.00000000,360.00003052,0.62836903
3.56000000,360.00000000,360.00003052,0.62836903
3.58000000,360.00000000,360.00003052,0.62836903
3.60000000,360.00000000,360.00003052,0.62836903
3.62000000,360.00000000,360.00003052,0.62836903
3.64000000,360.00000000,360.00003052,0.62836903
3.66000000,360.00000000,360.00003052,0.62836903
3.68000000,360.00000000,360.00003052,0.62836903
3.70000000,360.00000000,360.00003052,0.62836903
3.72000000,360.00000000,360.00003052,0.62836903
3.74000000,360.00000000,360.00003052,0.62836903
3.76000000,360.00000000,360.00003052,0.62836903
3.78000000,360.00000000,360.00003052,0.62836903
3.80000000,360.00000000,360.00003052,0.62836903
3.82000000,360.00000000,360.00003052,0.62836903
3.84000000,360.00000000,360.00003052,0.62836903
3.86000000,360.00000000,360.00003052,0.62836903
3.88000000,360.00000000,360.00003052,0.62836903
3.90000000,360.00000000,360.00003052,0.62836903
3.92000000,360.00000000,360.00003052,0.62836903
3.94000000,360.00000000,360.00003052,0.62836903
3.96000000,360.00000000,360.00003052,0.62836903
3.98000000,360.00000000,360.00003052,0.62836903
